cat64,0.2621359223300971
cat65,0.39603960396039606
cat66,0.1981981981981982
cat67,0.11363636363636363
cat68,0.07608695652173914
cat69,0.06896551724137931
cat70,0.1206896551724138
cat71,0.08333333333333333
cat72,0.009900990099009901
face73,0.24
face74,0.04950495049504951
face75,0.08928571428571429
face76,0.07526881720430108
face77,0.06
face78,0.02912621359223301
face79,0.17857142857142858
face80,0.05102040816326531
face81,0.3373493975903614
cat73,0.15789473684210525
cat74,0.13592233009708737
cat75,0.11320754716981132
cat76,0.28431372549019607
cat77,0.38235294117647056
cat78,0.2523364485981308
cat79,0.18627450980392157
cat80,0.5
cat81,0.532608695652174
house73,0.061224489795918366
house74,0.05454545454545454
house75,0.08695652173913043
house76,0.04716981132075472
house77,0.43564356435643564
house78,0.05319148936170213
house79,0.0392156862745098
house80,0.12631578947368421
house81,0.27722772277227725
house82,0.07446808510638298
house83,0.0
house84,0.0
house85,0.0
house86,0.0
house87,0.0
house88,0.0
house89,0.056074766355140186
house90,0.0
face82,0.3103448275862069
face83,0.4842105263157895
face84,0.0891089108910891
face85,0.2840909090909091
face86,0.3645833333333333
face87,0.4774774774774775
face88,0.6285714285714286
face89,0.425531914893617
face90,0.2222222222222222
cat82,0.038834951456310676
cat83,0.061855670103092786
cat84,0.18085106382978725
cat85,0.056818181818181816
cat86,0.06315789473684211
cat87,0.0
cat88,0.06451612903225806
cat89,0.0967741935483871
cat90,0.05084745762711865
cat91,0.21153846153846154
cat92,0.0423728813559322
cat93,0.05319148936170213
cat94,0.11702127659574468
cat95,0.010309278350515464
cat96,0.009615384615384616
cat97,0.010869565217391304
cat98,0.009259259259259259
cat99,0.06363636363636363
house91,0.0
house92,0.0
house93,0.0
house94,0.0
house95,0.0
house96,0.0
house97,0.0
house98,0.0196078431372549
house99,0.8921568627450981
face91,0.010869565217391304
face92,0.009900990099009901
face93,0.0
face94,0.018691588785046728
face95,0.038461538461538464
face96,0.010309278350515464
face97,0.0
face98,0.0
face99,0.0
house100,0.10377358490566038
house101,0.008849557522123894
house102,0.125
house103,0.0
house104,0.46296296296296297
house105,0.06
house106,0.0
house107,0.0
house108,0.0
face100,0.40594059405940597
face101,0.19801980198019803
face102,0.17777777777777778
face103,0.12345679012345678
face104,0.10091743119266056
face105,0.20192307692307693
face106,0.18
face107,0.37142857142857144
face108,0.2967032967032967
cat100,0.39344262295081966
cat101,0.43617021276595747
cat102,0.7959183673469388
cat103,0.5922330097087378
cat104,0.5981308411214953
cat105,0.4105263157894737
cat106,0.5168539325842697
cat107,0.1782178217821782
cat108,0.803921568627451
